Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-June-2015,383.00,387.45,378.00,382.55,382.118329466357308584,7327,789,2799781.00,3390,46.27,9.45,-0.45
9-June-2015,389.95,390.00,378.00,385.75,383.807760141093474426,3402,285,1305714.00,1031,30.31,12.00,-4.20
8-June-2015,394.75,395.05,382.05,385.55,387.502968159740960604,1853,149,718043.00,676,36.48,13.00,-9.20
5-June-2015,396.40,399.40,391.60,394.95,395.985619469026548672,2712,210,1073913.00,600,22.12,7.80,-1.45
4-June-2015,399.00,410.00,396.90,399.40,402.442354146841373252,13661,1021,5497765.00,3441,25.19,13.10,0.40
3-June-2015,384.50,404.00,384.50,397.45,393.407186093434735371,12886,985,5069445.00,5825,45.20,19.50,12.95
2-June-2015,384.65,384.65,378.90,382.70,382.486243386243386243,1890,124,722899.00,942,49.84,5.75,-1.95
1-June-2015,381.00,388.65,381.00,385.35,385.009191880505553427,2611,187,1005259.00,1332,51.01,7.65,4.35
29-May-2015,377.05,384.80,376.15,383.10,382.944705162211793511,4901,407,1876812.00,2394,48.85,8.65,6.05
28-May-2015,381.95,381.95,376.75,378.20,380.315065001274534794,3923,232,1491976.00,1971,50.24,5.20,-3.75
27-May-2015,373.85,383.95,373.00,381.80,378.177394636015325670,2610,188,987043.00,871,33.37,10.95,7.95
26-May-2015,378.10,378.60,373.30,373.45,375.339105339105339105,693,56,260110.00,334,48.20,5.30,-4.65
25-May-2015,385.45,386.40,376.00,377.00,379.904682274247491638,3588,253,1363098.00,1281,35.70,10.40,-8.45
22-May-2015,386.70,388.15,382.45,384.60,385.482261936516404374,3749,230,1445173.00,2307,61.54,5.70,-2.10
21-May-2015,388.05,390.00,384.00,386.00,386.380159304851556842,2762,233,1067182.00,992,35.92,6.00,-2.05
20-May-2015,390.00,390.90,378.50,384.95,385.550810989738497186,3021,214,1164749.00,1010,33.43,12.40,-5.05
19-May-2015,383.00,392.90,382.75,386.55,387.991799390037275499,14755,741,5724819.00,4348,29.47,10.15,3.55
18-May-2015,372.40,381.70,371.20,380.65,377.613709914680788467,10197,552,3850527.00,2250,22.07,10.50,8.25
15-May-2015,372.55,373.85,369.05,371.70,371.203136265320836337,5548,293,2059435.00,1647,29.69,4.80,-0.85
14-May-2015,369.10,373.55,369.00,371.90,371.597806681968885488,3921,231,1457035.00,1304,33.26,4.55,2.80
13-May-2015,373.45,375.00,365.00,369.60,371.451816160118606375,2698,138,1002177.00,1173,43.48,10.00,-3.85
12-May-2015,373.30,373.35,369.00,371.65,371.982295482295482295,6552,393,2437228.00,2498,38.13,4.35,-1.65
11-May-2015,374.30,382.10,370.85,373.80,376.796145292809488510,8094,499,3049788.00,2548,31.48,11.25,-0.50
8-May-2015,371.00,376.90,369.40,372.55,373.137292161520190023,6315,578,2356362.00,1863,29.50,7.50,1.55
7-May-2015,377.55,386.00,365.95,368.80,373.307920245090653407,19911,1972,7432934.00,3818,19.18,20.05,-8.75
6-May-2015,384.00,394.70,374.35,382.15,384.881065207234866181,74915,5357,28833365.00,13779,18.39,20.35,-1.85
5-May-2015,360.00,424.40,338.05,401.80,386.356509506351777645,258038,17071,99694661.00,25901,10.04,86.35,41.80
4-May-2015,353.70,359.65,350.60,358.10,356.397173782321106434,6652,605,2370754.00,2095,31.49,9.05,4.40
30-April-2015,359.00,359.00,348.10,349.60,350.867810673203846879,10606,1337,3721304.00,4621,43.57,10.90,-9.40
29-April-2015,360.70,378.00,351.55,357.80,360.630576177649300308,15221,1661,5489158.00,3178,20.88,26.45,-2.90
28-April-2015,364.00,367.00,354.25,361.90,358.269464847848898216,4765,454,1707154.00,903,18.95,12.75,-2.10
27-April-2015,359.00,368.70,353.80,365.30,362.331897265948632974,6035,503,2186673.00,1745,28.91,14.90,6.30
24-April-2015,370.05,371.90,357.50,363.10,365.599181511795859412,4154,428,1518699.00,1392,33.51,14.40,-6.95
23-April-2015,371.20,374.00,367.00,368.15,370.468911917098445595,5404,757,2002014.00,2071,38.32,7.00,-3.05
22-April-2015,369.15,374.85,367.70,369.90,371.555708013172338090,3644,346,1353949.00,1389,38.12,7.15,0.75
21-April-2015,385.00,385.00,365.00,367.95,370.225954424385912992,6758,902,2501987.00,4424,65.46,20.00,-17.05
20-April-2015,374.00,378.00,365.05,369.10,371.583499501495513459,8024,950,2981586.00,3821,47.62,12.95,-4.90
17-April-2015,381.20,384.00,372.00,373.80,376.146924649992134654,6357,1207,2391166.00,3511,55.23,12.00,-7.40
16-April-2015,376.55,382.50,371.05,378.25,376.483685545224006762,5915,739,2226901.00,2052,34.69,11.45,1.70
15-April-2015,374.60,388.85,372.10,375.25,380.058694407329643061,10478,1103,3982255.00,3117,29.75,16.75,0.65
13-April-2015,374.00,378.20,370.00,373.10,374.251919126392042382,9249,548,3461456.00,5337,57.70,8.20,-0.90
10-April-2015,370.75,374.70,369.10,371.00,370.771628247759679873,17743,1088,6578601.00,10610,59.80,5.60,0.25
9-April-2015,373.70,378.00,365.00,369.20,371.796838024268667237,19861,2591,7384257.00,10603,53.39,13.00,-4.50
8-April-2015,370.60,375.00,368.75,370.90,372.045588441576658717,7129,676,2652313.00,4174,58.55,6.25,0.30
7-April-2015,366.55,368.75,365.10,366.55,366.998273878020713463,5214,753,1913529.00,2693,51.65,3.65,0.00
6-April-2015,366.00,369.45,358.20,364.75,363.453354064860062194,9004,865,3272534.00,2979,33.09,11.25,-1.25
1-April-2015,349.50,370.75,349.50,366.80,365.624672450940429744,34346,2786,12557745.00,11778,34.29,21.25,17.30
31-March-2015,351.00,351.00,346.90,348.90,348.759860605100586092,6313,569,2201721.00,2356,37.32,4.10,-2.10
30-March-2015,350.25,355.00,345.00,349.90,351.118556701030927835,11058,1011,3882669.00,2536,22.93,10.00,-0.35
27-March-2015,347.00,356.95,343.85,348.65,348.669849537037037037,13824,1061,4820012.00,5791,41.89,13.10,1.65
26-March-2015,340.00,346.00,335.00,343.30,340.851584408300616937,14264,1207,4861907.00,5008,35.11,11.00,3.30
25-March-2015,354.00,357.60,338.00,339.75,345.228487422410976804,15305,1482,5283722.00,6214,40.60,19.60,-14.25
24-March-2015,367.10,367.10,340.00,350.75,351.250617164431966697,41318,3457,14512973.00,13312,32.22,27.10,-16.35
23-March-2015,377.95,377.95,368.20,374.60,373.944610480175333731,5019,540,1876828.00,1523,30.34,9.75,-3.35
20-March-2015,389.30,389.30,371.00,377.05,380.650423185432162092,3899,746,1484156.00,2360,60.53,18.30,-12.25
19-March-2015,396.10,404.00,384.00,387.60,398.677790424527159566,41293,780,16462602.00,38614,93.51,20.00,-8.50
18-March-2015,405.30,407.65,396.45,398.55,402.224786595004742333,3163,588,1272237.00,1388,43.88,11.20,-6.75
17-March-2015,409.75,410.10,401.00,401.95,404.680391913679771797,8063,2140,3262938.00,3882,48.15,9.10,-7.80
16-March-2015,424.80,426.35,405.00,408.20,414.104983388704318936,4515,513,1869684.00,1950,43.19,21.35,-16.60
13-March-2015,425.65,434.80,421.05,424.25,428.549918294296163722,12851,1326,5507295.00,4381,34.09,13.75,-1.40
12-March-2015,425.00,432.90,418.05,423.55,423.908545367258761401,8332,844,3532006.00,2917,35.01,14.85,-1.45
11-March-2015,414.00,437.85,414.00,425.40,427.899279835390946502,48600,3940,20795905.00,12996,26.74,23.85,11.40
10-March-2015,413.00,417.85,403.00,409.00,409.069210566970492816,6473,480,2647905.00,3090,47.74,14.85,-4.00
9-March-2015,417.50,423.70,414.05,417.05,417.997495826377295492,7188,459,3004566.00,3729,51.88,9.65,-0.45
5-March-2015,406.30,421.60,404.05,417.15,413.495408864145759525,13831,1079,5719055.00,5403,39.06,17.55,10.85
4-March-2015,409.85,417.50,401.00,407.80,410.101471578339905742,20794,1609,8527650.00,8998,43.27,16.50,-2.05
3-March-2015,400.20,411.75,399.50,409.30,406.265241128298453139,4396,509,1785942.00,1785,40.61,12.25,9.10
2-March-2015,407.00,407.00,396.90,402.65,401.100211288862058557,6626,605,2657690.00,2794,42.17,10.10,-4.35
28-February-2015,409.00,415.00,390.20,398.20,403.936076164569874192,20587,1665,8315832.00,7210,35.02,24.80,-10.80
27-February-2015,416.05,421.00,405.00,406.60,411.739732142857142857,15680,1040,6456079.00,5671,36.17,16.00,-9.45
26-February-2015,410.45,423.70,408.70,417.55,418.307667044843852630,33494,2333,14010797.00,8948,26.72,15.00,7.10
25-February-2015,398.00,420.00,398.00,409.95,412.672880693578034765,69091,5995,28511982.00,17886,25.89,22.00,11.95
24-February-2015,396.00,406.00,391.00,391.95,398.882399093365879173,11471,978,4575580.00,4633,40.39,15.00,-4.05
23-February-2015,388.05,414.00,388.05,395.20,404.884077937413894902,50810,3806,20572160.00,8754,17.23,25.95,7.15
20-February-2015,383.00,392.05,373.45,387.95,384.430694090940359083,14537,1135,5588469.00,8405,57.82,18.60,4.95
19-February-2015,375.10,383.00,374.00,378.75,378.605007949125596184,12580,994,4762851.00,5980,47.54,9.00,3.65
18-February-2015,369.00,375.00,367.15,371.00,371.168528864059590316,5370,529,1993175.00,2935,54.66,7.85,2.00
16-February-2015,373.60,373.60,364.00,370.30,368.244322631166797180,5108,521,1880992.00,1932,37.82,9.60,-3.30
13-February-2015,370.05,378.70,369.45,371.55,374.132214060860440713,2859,306,1069644.00,632,22.11,9.25,1.50
12-February-2015,371.45,375.30,366.00,369.85,370.502534982762117217,4931,336,1826948.00,1185,24.03,9.30,-1.60
11-February-2015,377.00,379.40,365.20,369.25,372.743665768194070080,7420,701,2765758.00,3857,51.98,14.20,-7.75
10-February-2015,358.00,380.25,355.40,378.20,371.283419497784342688,21664,1340,8043484.00,13692,63.20,24.85,20.20
9-February-2015,348.75,362.40,345.50,360.40,355.315511489992587101,10792,905,3834565.00,5094,47.20,16.90,11.65
6-February-2015,349.00,351.00,342.55,345.30,347.325269262634631317,12070,865,4192216.00,5013,41.53,8.45,-3.70
5-February-2015,349.50,353.70,348.60,350.25,351.787010891488503428,4958,399,1744160.00,2993,60.37,5.10,0.75
4-February-2015,352.95,355.50,347.10,348.70,352.197453627483261990,9111,630,3208871.00,3821,41.94,8.40,-4.25
3-February-2015,353.00,353.20,349.10,350.55,351.641554054054054054,5920,449,2081718.00,2485,41.98,4.10,-2.45
2-February-2015,346.10,352.50,346.10,350.40,350.289460259157228854,9801,759,3433187.00,4682,47.77,6.40,4.30
30-January-2015,347.25,351.80,347.00,350.25,349.384323331292100428,8165,449,2852723.00,4286,52.49,4.80,3.00
29-January-2015,346.10,351.00,344.45,345.70,347.871408384361752237,6369,912,2215593.00,3012,47.29,6.55,-0.40
28-January-2015,356.00,358.35,344.00,346.30,350.029426577451615224,13899,2136,4865059.00,11003,79.16,14.35,-9.70
27-January-2015,363.65,365.30,357.00,358.50,360.931966053748231966,7070,782,2551789.00,4840,68.46,8.30,-5.15
23-January-2015,372.10,372.60,356.50,364.80,367.744318181818181818,7040,930,2588920.00,4750,67.47,16.10,-7.30
22-January-2015,371.55,372.95,370.00,371.05,370.757217217374870066,253976,436,94163435.00,251619,99.07,2.95,-0.50
21-January-2015,374.00,375.00,368.05,371.60,370.240293560606060606,4224,469,1563895.00,1860,44.03,6.95,-2.40
20-January-2015,374.00,375.00,371.50,373.85,373.873918014045402580,6123,301,2289230.00,3393,55.41,3.50,-0.15
19-January-2015,371.00,376.45,371.00,373.15,373.695306193057317495,8671,624,3240312.00,5573,64.27,5.45,2.15
16-January-2015,373.60,373.60,368.55,370.45,371.545575642245480494,5255,752,1952472.00,3098,58.95,5.05,-3.15
15-January-2015,380.95,381.90,370.00,373.45,373.036771675379451073,241599,1553,90125311.00,228545,94.60,11.90,-7.50
14-January-2015,375.00,387.70,366.60,382.40,378.112994766713348566,94969,6164,35909013.00,9746,10.26,21.10,7.40
13-January-2015,367.15,374.35,366.25,369.80,370.551992009765841748,9011,737,3339044.00,3230,35.85,8.10,2.65
12-January-2015,359.90,369.00,359.15,364.80,365.498452012383900928,10013,1637,3659736.00,4461,44.55,9.85,4.90
9-January-2015,362.00,362.55,357.00,358.40,359.784040531982267257,7895,702,2840495.00,3232,40.94,5.55,-3.60
8-January-2015,363.60,364.00,357.20,358.95,360.755406999606763664,5086,477,1834802.00,2375,46.70,6.80,-4.65
7-January-2015,364.00,364.00,353.50,357.45,358.358717075792868661,5581,586,2000000.00,1905,34.13,10.50,-6.55
6-January-2015,370.00,370.00,362.15,365.35,366.781913157035586026,3063,357,1123453.00,1078,35.19,7.85,-4.65
5-January-2015,381.00,383.45,370.70,375.30,378.767144319344933469,3908,450,1480222.00,1439,36.82,12.75,-5.70
2-January-2015,366.75,380.00,366.70,378.40,375.446638850254983773,10785,1001,4049192.00,4694,43.52,13.30,11.65
1-January-2015,368.75,372.60,363.50,368.45,367.669958699946130364,5569,447,2047554.00,2649,47.57,9.10,-0.30
31-December-2014,355.20,377.75,355.00,371.70,368.293623498900603258,17737,1390,6532424.00,6991,39.41,22.75,16.50
30-December-2014,351.00,355.85,350.60,352.30,351.937037308509858535,13643,607,4801477.00,10600,77.70,5.25,1.30
29-December-2014,344.55,352.00,343.00,350.50,347.593199327016736031,11293,481,3925370.00,6942,61.47,9.00,5.95
26-December-2014,339.00,343.90,338.80,342.25,341.568047337278106508,5239,373,1789475.00,3012,57.49,5.10,3.25
24-December-2014,344.95,348.75,338.00,340.25,343.400206169217349932,12611,737,4330620.00,7248,57.47,10.75,-4.70
23-December-2014,348.00,351.30,340.80,343.80,346.649336624498611539,6482,569,2246981.00,2911,44.91,10.50,-4.20
22-December-2014,351.45,359.00,344.00,346.60,350.931154785440167461,8599,769,3017657.00,3198,37.19,15.00,-4.85
19-December-2014,354.60,357.45,344.00,345.90,350.587015679668264869,7717,677,2705480.00,3528,45.72,13.45,-8.70
18-December-2014,350.20,355.85,348.50,349.95,352.528149248803037807,6057,520,2135263.00,2502,41.31,7.35,-0.25
17-December-2014,349.20,349.20,332.00,342.75,341.416062801932367149,8280,633,2826925.00,3330,40.22,17.20,-6.45
16-December-2014,363.40,363.40,346.50,347.65,351.209917355371900826,9680,814,3399712.00,5510,56.92,16.90,-15.75
15-December-2014,367.35,367.35,351.55,353.10,356.821906823831288589,12471,902,4449926.00,6422,51.50,15.80,-14.25
12-December-2014,368.70,371.10,365.00,366.80,368.102897102897102897,10010,669,3684710.00,5921,59.15,6.10,-1.90
11-December-2014,369.40,373.00,364.80,366.70,368.787832699619771863,5260,486,1939824.00,2755,52.38,8.20,-2.70
10-December-2014,374.90,374.90,367.70,368.40,369.334221038615179760,4506,410,1664220.00,2861,63.49,7.20,-6.50
9-December-2014,366.15,374.95,366.15,370.75,370.925048612338695421,5657,419,2098323.00,2914,51.51,8.80,4.60
8-December-2014,370.65,372.00,366.00,368.95,369.843201860645411377,10319,1229,3816412.00,5722,55.45,6.00,-1.70
5-December-2014,375.20,379.50,366.35,368.10,373.541538739389561134,11074,1125,4136599.00,3712,33.52,13.15,-7.10
4-December-2014,375.00,378.00,372.55,374.70,376.009976057462090981,5012,481,1884562.00,1988,39.66,5.45,-0.30
3-December-2014,373.00,380.00,371.00,374.35,375.377075919335705812,6744,506,2531543.00,3003,44.53,9.00,1.35
2-December-2014,371.00,373.90,368.75,371.35,371.518280064382616693,4349,338,1615733.00,2501,57.51,5.15,0.35
1-December-2014,379.00,379.00,367.00,371.00,371.891111696060366763,11397,982,4238443.00,5396,47.35,12.00,-8.00
28-November-2014,378.80,384.00,373.95,379.35,377.407303869364572239,22536,1763,8505251.00,12363,54.86,10.05,0.55
27-November-2014,378.00,379.45,375.05,376.30,377.722869119701909641,2147,200,810971.00,1200,55.89,4.40,-1.70
26-November-2014,378.00,382.70,376.60,378.80,379.276659358182180586,5017,267,1902831.00,3846,76.66,6.10,0.80
25-November-2014,382.10,387.00,377.00,378.85,381.775043427909669947,10362,881,3955953.00,4811,46.43,10.00,-3.25
24-November-2014,384.70,386.00,379.40,384.25,383.380560524746571258,8385,791,3214646.00,5713,68.13,6.60,-0.45
21-November-2014,390.80,391.20,378.00,381.15,382.771443364206408560,17383,1867,6653716.00,11530,66.33,13.20,-9.65
20-November-2014,392.50,395.00,388.75,394.20,392.351421188630490956,2322,305,911040.00,1004,43.24,6.25,1.70
19-November-2014,396.70,399.00,387.00,388.85,391.925760649087221095,2465,281,966097.00,896,36.35,12.00,-7.85
18-November-2014,391.00,403.00,391.00,392.65,394.935668649482264816,9078,796,3585226.00,5081,55.97,12.00,1.65
17-November-2014,396.25,396.95,391.05,395.10,394.066290747910003927,35646,480,14046887.00,33438,93.81,5.90,-1.15
14-November-2014,400.00,414.00,396.95,400.75,408.279128617009572010,18178,1727,7421698.00,7983,43.92,17.05,0.75
13-November-2014,391.00,424.00,390.00,401.80,405.373190372783206659,22104,1803,8960369.00,8577,38.80,34.00,10.80
12-November-2014,382.65,395.00,382.60,392.00,388.229746401644962302,7295,717,2832136.00,2598,35.61,12.40,9.35
11-November-2014,386.55,389.00,382.20,384.50,384.551724137931034482,754,99,289952.00,295,39.12,6.80,-2.05
10-November-2014,388.15,389.50,381.45,386.10,386.095969560315670800,7096,616,2739737.00,4104,57.84,8.05,-2.05
7-November-2014,392.65,392.65,385.00,388.15,388.225461035098155859,5043,484,1957821.00,2247,44.56,7.65,-4.50
5-November-2014,387.00,390.00,385.50,387.45,387.788249278315503481,5889,509,2283685.00,3444,58.48,4.50,0.45
3-November-2014,386.00,390.15,384.00,387.10,387.321414222579349136,2489,270,964043.00,1249,50.18,6.15,1.10
31-October-2014,383.00,390.00,383.00,384.90,385.816623921660060620,8578,963,3309535.00,3965,46.22,7.00,1.90
30-October-2014,383.70,384.20,375.00,379.05,380.908661417322834645,5080,522,1935016.00,2620,51.57,9.20,-4.65
29-October-2014,370.10,384.10,368.95,381.75,380.295666713111327852,21531,1187,8188146.00,13111,60.89,15.15,11.65
28-October-2014,371.00,372.50,366.10,370.35,370.073039466940030753,3902,340,1444025.00,2053,52.61,6.40,-0.65
27-October-2014,372.70,373.00,366.00,366.85,367.429584120982986767,10580,831,3887405.00,5771,54.55,7.00,-5.85
23-October-2014,369.00,373.65,366.90,371.90,371.049849849849849849,3330,331,1235596.00,1904,57.18,6.75,2.90
22-October-2014,365.00,369.35,362.10,365.65,365.611499682078299573,11009,967,4025017.00,5981,54.33,7.25,0.65
21-October-2014,374.45,376.90,363.15,365.15,366.413423990444250470,21767,1680,7975721.00,11872,54.54,13.75,-9.30
20-October-2014,384.95,386.00,369.90,371.10,376.339780287792047036,6463,510,2432284.00,2396,37.07,16.10,-13.85
17-October-2014,375.00,380.00,368.00,376.85,374.014818707304256437,9515,1068,3558751.00,3665,38.52,12.00,1.85
16-October-2014,385.20,385.20,360.15,376.80,378.670916373583431027,20472,1690,7752151.00,6633,32.40,25.05,-8.40
14-October-2014,407.00,408.75,392.25,393.95,397.907499622755394597,6627,757,2636933.00,2305,34.78,16.50,-13.05
13-October-2014,394.05,407.00,391.00,401.00,396.652538531278331822,8824,917,3500062.00,4212,47.73,16.00,6.95
10-October-2014,397.00,408.00,390.95,392.65,397.218764733616218764,6363,706,2527503.00,3347,52.60,17.05,-4.35
9-October-2014,407.00,411.00,400.00,403.85,404.282219570405727923,5028,530,2032731.00,1797,35.74,11.00,-3.15
8-October-2014,397.50,404.00,387.05,399.60,392.488950276243093922,10136,992,3978268.00,5149,50.80,16.95,2.10
7-October-2014,415.85,418.50,396.25,397.45,406.482023544384346166,6286,588,2555146.00,2849,45.32,22.25,-18.40
1-October-2014,400.10,414.45,400.05,411.30,411.001765979263985416,17554,1567,7214725.00,10299,58.67,14.40,11.20
30-September-2014,405.00,405.00,392.95,399.75,400.044349070100143061,9087,725,3635203.00,4162,45.80,12.05,-5.25
29-September-2014,388.50,406.00,387.95,398.90,399.487570168404170008,12470,1279,4981610.00,3790,30.39,18.05,10.40
26-September-2014,386.00,389.70,377.60,381.90,383.714265516753852679,7073,683,2714011.00,3988,56.38,12.10,-4.10
25-September-2014,400.50,400.50,382.30,386.30,391.533725089422585590,15656,1417,6129852.00,5090,32.51,18.20,-14.20
