Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-August-2019,122.45,124.70,120.10,120.65,122.869006391373003594,626313,4222,76954456.00,492111,78.57,4.60,-1.80
21-August-2019,127.95,128.45,122.10,122.50,125.767932837184636828,279083,2164,35099692.00,90774,32.53,6.35,-5.45
20-August-2019,128.20,128.65,126.00,127.35,127.408263896213479590,151696,2098,19327324.00,54473,35.91,2.65,-0.85
19-August-2019,130.20,131.05,126.70,127.35,128.419718963412788879,198266,1658,25461264.00,72831,36.73,4.35,-2.85
16-August-2019,129.50,131.40,124.55,129.65,128.895319531393993112,482879,3950,62240843.00,123484,25.57,6.85,0.15
14-August-2019,127.95,130.25,126.15,126.70,128.183520550781654415,386360,3564,49524985.00,95587,24.74,4.10,-1.25
13-August-2019,124.00,129.70,124.00,126.00,127.128771799897040361,442892,5247,56304316.00,133830,30.22,5.70,2.00
9-August-2019,122.45,125.30,120.65,123.70,123.285173705250842858,411991,3692,50792382.00,83576,20.29,4.65,1.25
8-August-2019,121.90,122.50,119.70,121.90,121.204637438121805311,124034,1428,15033496.00,52839,42.60,2.80,0.00
7-August-2019,123.50,124.25,120.60,121.90,121.930751711155205593,334131,2375,40740844.00,240570,72.00,3.65,-1.60
6-August-2019,125.00,126.45,121.95,123.30,124.053082525952646257,158847,2534,19705460.00,67449,42.46,4.50,-1.70
5-August-2019,126.90,126.90,122.60,122.90,123.826632103523084067,144277,1566,17865335.00,73694,51.08,4.30,-4.00
2-August-2019,128.00,129.05,123.85,127.70,126.307969179667292874,183645,1863,23195827.00,45610,24.84,5.20,-0.30
1-August-2019,128.60,131.10,125.75,128.45,128.480261239243392002,243455,2216,31279162.00,54574,22.42,5.35,-0.15
31-July-2019,130.00,130.30,128.40,128.75,129.453662996342998741,200164,887,25911963.00,129576,64.73,1.90,-1.25
30-July-2019,131.50,132.60,128.50,129.05,131.079615319849570602,267235,1910,35029061.00,177109,66.27,4.10,-2.45
29-July-2019,133.95,134.00,130.90,131.40,131.954201985778889775,139089,1499,18353378.00,61958,44.55,3.10,-2.55
26-July-2019,134.15,135.70,132.50,133.00,133.495055770354093071,143804,1518,19197123.00,59179,41.15,3.20,-1.15
25-July-2019,135.85,137.50,134.20,134.80,136.023531646006698663,115844,1304,15757510.00,42838,36.98,3.30,-1.05
24-July-2019,139.00,139.00,135.20,136.65,136.645667879991175821,145056,1124,19821274.00,68275,47.07,3.80,-2.35
23-July-2019,138.00,140.95,137.30,138.65,139.252639868275047428,139685,1430,19451505.00,29453,21.09,3.65,0.65
22-July-2019,137.50,138.65,135.00,138.00,136.808251204377569517,1447013,1055,197963318.00,1355119,93.65,3.65,0.50
19-July-2019,142.25,142.95,137.20,137.70,138.624088234098576854,221411,2206,30692898.00,87507,39.52,5.75,-4.55
18-July-2019,144.10,144.20,141.10,141.95,142.363107185869128863,154442,1247,21986843.00,61734,39.97,3.10,-2.15
17-July-2019,146.10,146.30,142.60,143.40,144.077110705315410934,303382,2561,43710402.00,72625,23.94,3.70,-2.70
16-July-2019,145.50,148.00,144.90,147.30,146.429322818542823725,142783,1320,20907618.00,37707,26.41,3.10,1.80
15-July-2019,148.50,148.50,144.75,145.45,145.638754424318134499,76848,1023,11192047.00,17361,22.59,3.75,-3.05
12-July-2019,149.00,150.00,146.00,146.75,147.522994764869797730,133139,1260,19641064.00,29873,22.44,4.00,-2.25
11-July-2019,146.00,148.30,145.60,147.50,147.209596994135755504,170866,1600,25153115.00,52194,30.55,2.70,1.50
10-July-2019,149.70,149.70,144.30,144.90,146.625263779398418963,182918,3192,26820400.00,64862,35.46,5.40,-4.80
9-July-2019,154.70,154.70,145.75,147.25,148.670891244884417101,333051,6462,49514989.00,118108,35.46,8.95,-7.45
8-July-2019,307.00,307.00,297.50,302.00,301.599965114131512883,292382,2920,88182401.00,97762,33.44,9.50,-5.00
5-July-2019,309.00,309.00,304.75,306.50,306.921457364049049708,212356,2187,65176613.00,87659,41.28,4.25,-2.50
4-July-2019,305.80,309.20,304.30,307.70,306.912053182214472537,146816,1827,45059600.00,54789,37.32,4.90,1.90
3-July-2019,313.00,313.00,304.50,305.20,305.287823194009317246,1226972,5719,374579611.00,1034852,84.34,8.50,-7.80
2-July-2019,313.50,314.65,310.05,311.30,312.048406372711996908,111287,1912,34726931.00,39819,35.78,4.60,-2.20
1-July-2019,310.00,313.25,308.50,312.55,311.860314986659110764,211755,2288,66037981.00,132312,62.48,4.75,2.55
28-June-2019,308.00,313.25,306.50,311.90,311.298806960573223677,283310,2551,88194065.00,181244,63.97,6.75,3.90
27-June-2019,311.00,311.00,306.05,307.15,307.454662999046061075,522046,2470,160505477.00,397969,76.23,4.95,-3.85
26-June-2019,307.50,311.00,307.10,309.35,308.200590630994813824,826235,1924,254646115.00,743588,90.00,3.90,1.85
25-June-2019,306.75,310.40,304.40,309.65,307.086681429114561390,389276,3288,119541475.00,276838,71.12,6.00,2.90
24-June-2019,312.00,312.40,305.80,306.75,307.741763983054488584,1163730,2681,358128323.00,1058548,90.96,6.60,-5.25
21-June-2019,312.00,313.70,307.80,311.55,309.562712199934955466,636487,2346,197032642.00,514389,80.82,5.90,-0.45
20-June-2019,308.00,311.80,305.40,311.10,308.144116063707326571,698444,1264,215221409.00,628321,89.96,6.40,3.10
19-June-2019,310.00,310.95,305.00,307.90,306.132468945603834593,939239,2756,287531554.00,787842,83.88,5.95,-2.10
18-June-2019,305.20,308.75,304.25,308.05,307.469754289720850316,129787,1996,39905577.00,69996,53.93,4.50,2.85
17-June-2019,309.85,309.85,303.00,305.90,305.380301340949337276,167717,1855,51217468.00,85023,50.69,6.85,-3.95
14-June-2019,308.30,311.50,307.90,308.70,309.317117440561672251,150408,2042,46523769.00,66010,43.89,3.60,0.40
13-June-2019,311.00,312.10,307.25,308.15,308.925527477629911778,127067,1767,39254240.00,38628,30.40,4.85,-2.85
12-June-2019,307.50,312.30,306.00,310.25,310.000004591304986616,217803,2739,67518931.00,60041,27.57,6.30,2.75
11-June-2019,308.15,311.85,303.00,306.10,306.599945017533652785,312827,4360,95912741.00,79280,25.34,8.85,-2.05
10-June-2019,319.00,319.00,306.90,307.85,310.073950069421587654,264327,3883,81960917.00,105088,39.76,12.10,-11.15
7-June-2019,317.40,320.30,307.75,313.70,313.290213750391594573,705449,7023,221010268.00,284017,40.26,12.55,-3.70
6-June-2019,338.95,338.95,315.00,316.30,323.401349483685115715,1681532,19988,543809718.00,447910,26.64,23.95,-22.65
4-June-2019,358.00,360.25,355.50,358.50,358.099702117381853312,62105,1156,22239782.00,22273,35.86,4.75,0.50
3-June-2019,362.00,365.00,355.30,358.00,360.468071384479311583,108539,1357,39124844.00,30380,27.99,9.70,-4.00
31-May-2019,360.00,363.00,356.80,361.25,360.263075246763235482,93612,1741,33724947.00,29274,31.27,6.20,1.25
30-May-2019,355.00,361.30,353.70,359.35,354.518260171830940967,877374,2182,311045104.00,31099,3.54,7.60,4.35
29-May-2019,350.00,361.80,349.75,354.45,356.889550969956007103,383471,4981,136856793.00,96991,25.29,12.05,4.45
28-May-2019,353.10,354.50,345.85,349.30,350.221146726862302483,221500,2946,77573984.00,72839,32.88,8.65,-3.80
27-May-2019,345.20,350.65,342.00,348.35,346.832471219461374173,383940,3759,133162859.00,79381,20.68,8.65,3.15
24-May-2019,338.00,342.00,335.40,341.10,339.188950094848971253,54824,807,18595695.00,8933,16.29,6.60,3.10
23-May-2019,340.55,342.50,336.05,337.30,339.538371552925390080,58129,960,19737026.00,16998,29.24,6.45,-3.25
22-May-2019,339.00,341.95,334.95,337.90,338.071702453987730061,73024,1354,24687348.00,15992,21.90,7.00,-1.10
21-May-2019,352.40,352.40,335.00,338.85,341.100836655990587620,152990,2032,52185017.00,45407,29.68,17.40,-13.55
20-May-2019,340.25,349.00,339.05,344.40,343.534924532280902599,132772,1028,45611819.00,52216,39.33,9.95,4.15
17-May-2019,329.70,335.00,329.70,332.95,332.873751412774536457,32737,438,10897288.00,9345,28.55,5.30,3.25
16-May-2019,331.50,334.25,326.65,329.80,328.408728836898220397,381265,931,125210754.00,302840,79.43,7.60,-1.70
15-May-2019,343.30,349.00,330.90,331.70,339.888496724644228597,70832,1030,24074982.00,16389,23.14,18.10,-11.60
14-May-2019,333.00,345.70,330.20,343.15,339.246666497022749249,78596,1095,26663431.00,11564,14.71,15.50,10.15
13-May-2019,340.00,342.75,330.55,331.85,336.713666228646517739,38050,883,12811955.00,8856,23.27,12.20,-8.15
10-May-2019,340.00,343.50,338.70,340.85,341.053492910107974502,38435,543,13108391.00,6442,16.76,4.80,0.85
9-May-2019,337.95,340.95,333.50,339.60,337.446819443017161648,38924,701,13134780.00,8469,21.76,7.45,1.65
8-May-2019,340.00,344.85,335.25,337.80,339.821434815548691648,51477,1657,17492988.00,9836,19.11,9.60,-2.20
7-May-2019,348.45,348.70,340.10,340.95,342.267239914352717262,58846,1536,20141058.00,6533,11.10,8.60,-7.50
6-May-2019,342.10,348.80,341.20,346.65,345.465874614384417306,39223,766,13550208.00,12390,31.59,7.60,4.55
3-May-2019,347.40,350.85,342.45,345.10,345.825860145860145860,58275,1736,20153002.00,13904,23.86,8.40,-2.30
2-May-2019,356.80,356.80,346.30,347.40,349.454749739172306786,37381,1510,13062968.00,11062,29.59,10.50,-9.40
30-April-2019,351.90,356.70,348.50,355.65,352.273125202900119034,184820,2923,65107119.00,54520,29.50,8.20,3.75
26-April-2019,344.25,355.60,340.05,353.05,351.182556661082968374,99098,1592,34801489.00,21795,21.99,15.55,8.80
25-April-2019,345.05,350.00,342.00,344.35,344.961917023835741754,59029,1067,20362757.00,16489,27.93,8.00,-0.70
24-April-2019,341.00,347.50,339.95,345.55,344.139400959788184676,120860,2573,41592688.00,41499,34.34,7.55,4.55
23-April-2019,340.00,340.40,332.05,339.35,336.518787578694206691,141370,2502,47573661.00,21219,15.01,8.35,-0.65
22-April-2019,351.70,352.90,342.50,344.45,345.816732233059428757,42959,1158,14855941.00,7850,18.27,10.40,-7.25
18-April-2019,355.00,355.00,348.65,351.95,351.729712793733681462,28725,527,10103436.00,6243,21.73,6.35,-3.05
16-April-2019,354.90,358.00,350.50,352.10,354.447768814459307668,58758,984,20826642.00,16591,28.24,7.50,-2.80
15-April-2019,355.00,358.20,351.50,353.40,354.532513791755353807,46042,735,16323386.00,5309,11.53,6.70,-1.60
12-April-2019,342.50,357.65,342.50,355.60,352.778354695782894216,202224,3288,71340250.00,41184,20.37,15.15,13.10
11-April-2019,338.50,343.50,338.30,342.55,341.499296115437068320,45462,738,15525241.00,18298,40.25,5.20,4.05
10-April-2019,341.70,344.40,335.80,337.50,339.122939529924023637,67521,1124,22897920.00,28760,42.59,8.60,-4.20
9-April-2019,340.25,344.80,336.45,343.70,340.523203977237709801,48677,857,16575648.00,12086,24.83,8.35,3.45
8-April-2019,349.75,350.50,340.20,341.70,343.679000959891588714,53131,760,18260009.00,23117,43.51,10.30,-8.05
5-April-2019,348.20,351.20,346.75,348.90,348.943612108773730118,38980,585,13601822.00,15338,39.35,4.45,0.70
4-April-2019,353.25,354.90,344.40,347.35,348.481441879540660885,68272,1335,23791525.00,13440,19.69,10.50,-5.90
3-April-2019,362.20,364.00,351.25,353.15,358.291730176917659178,95129,1187,34083934.00,16632,17.48,12.75,-9.05
2-April-2019,358.95,364.50,353.95,361.75,360.322337823224953018,95251,2762,34321063.00,17508,18.38,10.55,2.80
1-April-2019,353.00,360.40,351.95,354.90,356.230725067259484755,149793,2137,53360869.00,27892,18.62,8.45,1.90
29-March-2019,357.85,360.00,344.10,347.30,350.557647886465736427,361054,2279,126570241.00,230304,63.79,15.90,-10.55
28-March-2019,355.00,363.00,345.35,358.30,359.096231418540374990,53548,2071,19228885.00,17894,33.42,17.65,3.30
27-March-2019,362.80,362.80,353.30,355.55,357.242491895528778518,65396,541,23362230.00,41728,63.81,9.50,-7.25
26-March-2019,351.25,360.50,351.25,358.60,357.844088120468488566,107580,1077,38496867.00,21429,19.92,9.25,7.35
25-March-2019,350.00,353.25,343.25,351.30,348.770237180718263875,41656,1097,14528373.00,7894,18.95,10.00,1.30
22-March-2019,353.00,358.60,348.00,349.25,351.430914512922465208,40240,774,14141580.00,6959,17.29,10.60,-3.75
20-March-2019,362.95,362.95,353.45,354.15,357.541317950723504106,51140,1195,18284663.00,8381,16.39,9.50,-8.80
19-March-2019,362.90,366.40,360.40,362.55,362.830813467045334024,84859,1331,30789460.00,15768,18.58,6.00,-0.35
18-March-2019,362.00,362.85,357.70,359.85,360.453963039907762924,91937,1385,33139056.00,16140,17.56,5.15,-2.15
15-March-2019,354.90,362.90,349.00,358.70,357.951504649938585716,91184,2179,32639450.00,21936,24.06,13.90,3.80
14-March-2019,351.05,357.00,347.10,354.40,350.307752611755883906,58677,894,20555008.00,20897,35.61,9.90,3.35
13-March-2019,355.00,358.00,348.80,351.85,353.179238947705260121,221877,2605,78362350.00,76121,34.31,9.20,-3.15
12-March-2019,354.90,357.20,349.10,353.65,353.767267768687037346,71868,1377,25424546.00,18977,26.41,8.10,-1.25
11-March-2019,353.00,357.30,350.10,351.50,353.683972923827242245,190278,2174,67298279.00,38368,20.16,7.20,-1.50
8-March-2019,344.00,352.10,342.00,348.80,347.018868651083984751,77907,1077,27035199.00,20094,25.79,10.10,4.80
7-March-2019,346.65,350.10,343.30,344.20,346.061850565255812536,131268,1393,45426847.00,26052,19.85,6.80,-2.45
6-March-2019,347.60,348.00,342.85,345.35,345.624754690321061307,50956,1504,17611655.00,14335,28.13,5.15,-2.25
5-March-2019,341.00,347.45,341.00,346.45,344.773347543916411320,52543,1018,18115426.00,14311,27.24,6.45,5.45
1-March-2019,342.20,359.10,342.20,343.85,346.103496648469352498,144710,2143,50084637.00,49799,34.41,16.90,1.65
28-February-2019,338.00,343.50,334.30,341.90,340.724671783478085235,99020,1310,33738557.00,17543,17.72,9.20,3.90
27-February-2019,335.50,337.85,331.80,335.25,334.581116735174553566,88311,1017,29547193.00,14938,16.92,6.05,-0.25
26-February-2019,327.00,335.15,322.05,333.35,330.596376694871090307,105539,1135,34890811.00,19169,18.16,13.10,6.35
25-February-2019,327.20,331.00,322.50,329.85,328.999158269023513400,635595,5979,209110220.00,369520,58.14,8.50,2.65
22-February-2019,333.00,334.05,325.15,327.30,329.318043890223011706,252767,2364,83240734.00,119234,47.17,8.90,-5.70
21-February-2019,331.00,336.30,324.50,331.75,331.592422834354389035,110833,1411,36751383.00,13486,12.17,11.80,0.75
20-February-2019,323.00,331.00,319.65,329.70,326.505192575322163783,276645,1380,90326029.00,177922,64.31,11.35,6.70
19-February-2019,317.00,325.70,315.00,319.60,321.196209347404695240,51073,1411,16404454.00,10999,21.54,10.70,2.60
18-February-2019,318.00,321.00,311.10,317.15,316.152996347941567065,120480,1413,38090113.00,22512,18.69,9.90,-0.85
15-February-2019,310.00,318.95,309.45,317.90,315.090618149934239368,182480,1966,57497736.00,62161,34.06,9.50,7.90
14-February-2019,315.15,316.70,306.00,307.65,311.278186873788625663,280157,3211,87206763.00,93015,33.20,10.70,-7.50
13-February-2019,327.00,329.05,314.05,316.40,320.985392458270369791,115146,1803,36960184.00,43045,37.38,15.00,-10.60
12-February-2019,322.50,327.05,322.00,326.15,325.104391049651835386,325708,1844,105889101.00,195508,60.03,5.05,3.65
11-February-2019,336.90,337.00,324.45,329.05,328.475303395521868164,71771,1473,23575001.00,19352,26.96,12.55,-7.85
8-February-2019,338.00,340.00,334.50,336.05,337.870084049933644789,185366,1590,62629626.00,97190,52.43,5.50,-1.95
7-February-2019,339.15,342.70,336.00,339.25,339.093754252279221662,51443,622,17444000.00,6157,11.97,6.70,0.10
6-February-2019,336.00,340.60,330.45,339.15,337.095978009811594479,104774,1290,35318894.00,23105,22.05,10.15,3.15
5-February-2019,330.55,339.00,326.00,331.35,331.411965706819608708,471464,4226,156248811.00,142688,30.26,13.00,0.80
4-February-2019,331.00,332.20,327.30,330.20,329.783279129752158797,53502,545,17644065.00,10328,19.30,4.90,-0.80
1-February-2019,333.00,335.00,326.25,333.50,331.316938553977403030,65407,1625,21670447.00,17153,26.23,8.75,0.50
31-January-2019,324.85,334.70,323.25,331.70,330.795176049508965565,226868,2723,75046840.00,78197,34.47,11.45,6.85
30-January-2019,324.80,327.55,320.00,321.85,322.967884826287967795,537067,5261,173455393.00,355046,66.11,7.55,-2.95
29-January-2019,331.25,331.25,320.00,324.60,325.286063683948155533,128384,2017,41761526.00,51327,39.98,11.25,-6.65
28-January-2019,335.00,335.00,327.90,332.35,331.709639268284869130,374572,2235,124249143.00,222520,59.41,7.10,-2.65
25-January-2019,332.20,337.45,331.00,335.70,334.441661222308012116,67348,1005,22523977.00,17464,25.93,6.45,3.50
24-January-2019,334.00,334.70,330.60,333.90,332.945062611072705865,316797,852,105475997.00,246452,77.79,4.10,-0.10
23-January-2019,334.00,336.35,330.25,333.55,334.412970219435736677,51040,1134,17068438.00,18114,35.49,6.10,-0.45
22-January-2019,328.05,335.30,326.90,331.75,332.558220858471724061,144699,1701,48120842.00,50298,34.76,8.40,3.70
21-January-2019,323.90,328.45,321.00,327.30,325.893734230445752733,71340,889,23249259.00,14380,20.16,7.45,3.40
18-January-2019,332.60,332.75,321.50,323.15,324.569191397214429843,203190,3303,65949214.00,92425,45.49,11.25,-9.45
17-January-2019,328.10,333.50,326.80,332.60,330.782503067334867509,163823,2876,54189782.00,51053,31.16,6.70,4.50
16-January-2019,325.50,331.65,324.15,326.05,327.518070289943250329,180794,2256,59213302.00,84654,46.82,7.50,0.55
15-January-2019,324.00,327.35,322.40,324.45,324.693174090120655006,130869,1892,42492271.00,25261,19.30,4.95,0.45
14-January-2019,338.60,338.60,322.50,324.75,325.431093847664970086,559950,5090,182225141.00,316466,56.52,16.10,-13.85
11-January-2019,344.30,344.30,337.70,339.10,339.999625725741179993,427494,3524,145347800.00,329927,77.18,6.60,-5.20
10-January-2019,345.00,345.45,339.25,344.30,340.807397245910806654,228896,1284,78009450.00,148650,64.94,6.20,-0.70
9-January-2019,355.00,356.00,338.50,341.75,341.138045251422179038,503277,3073,171686932.00,334500,66.46,17.50,-13.25
8-January-2019,356.65,358.40,352.70,354.80,354.969740109067878781,178421,622,63334056.00,130190,72.97,5.70,-1.85
7-January-2019,354.00,358.15,351.20,357.20,355.485074488068889839,107534,951,38226732.00,48572,45.17,6.95,3.20
4-January-2019,350.05,355.00,348.45,353.45,350.205865648193989896,466581,1547,163399403.00,357476,76.62,6.55,3.40
3-January-2019,350.00,352.40,347.10,350.20,350.421906360017109202,151965,912,53251865.00,94354,62.09,5.30,0.20
2-January-2019,355.65,360.40,348.60,351.50,352.839464061003110685,439453,5008,155056361.00,294489,67.01,11.80,-4.15
1-January-2019,361.00,363.50,357.10,362.20,361.639247400068635203,67021,904,24237424.00,13950,20.81,6.40,1.20
31-December-2018,358.95,361.90,354.20,360.45,358.080970912501199979,135419,1470,48490967.00,28863,21.31,7.70,1.50
28-December-2018,357.00,360.90,356.00,357.55,358.339828365556749015,357504,2063,128107922.00,237429,66.41,4.90,0.55
27-December-2018,354.10,363.35,352.50,356.10,358.076705106741397776,192334,2381,68870325.00,45137,23.47,10.85,2.00
26-December-2018,347.70,354.00,341.90,353.45,349.338691643719212609,156517,1739,54677444.00,9879,6.31,12.10,5.75
24-December-2018,343.95,349.65,340.05,347.70,345.844761930123561994,75104,1059,25974325.00,9030,12.02,9.60,3.75
21-December-2018,353.50,354.65,344.30,345.50,346.796880443979891493,160728,1274,55739969.00,85817,53.39,10.35,-8.00
20-December-2018,353.25,357.75,352.00,353.25,353.679926840420667581,54675,697,19337450.00,10486,19.18,5.75,0.00
19-December-2018,355.10,359.15,353.35,358.45,356.746484400549414611,76445,961,27271485.00,23495,30.73,5.80,3.35
18-December-2018,356.30,357.10,350.00,354.60,354.294594493630692218,53538,763,18968224.00,10103,18.87,7.10,-1.70
17-December-2018,351.25,355.20,350.50,353.05,352.920817153469525578,53307,969,18813150.00,9043,16.96,4.70,1.80
14-December-2018,346.20,353.00,341.60,350.95,345.910460932418109781,219837,903,76043918.00,162567,73.95,11.40,4.75
13-December-2018,344.50,347.50,340.40,346.35,344.228621634574030155,81379,870,28012981.00,7684,9.44,7.10,1.85
12-December-2018,333.20,345.85,330.90,344.50,340.770241461334769534,89124,1131,30370807.00,16755,18.80,14.95,11.30
11-December-2018,331.00,335.45,329.95,333.20,331.919818799546998867,286975,1484,95252690.00,196655,68.53,5.50,2.20
10-December-2018,330.55,337.30,328.25,332.25,332.959016795476362311,142717,1998,47518912.00,19992,14.01,9.05,1.70
7-December-2018,347.20,347.20,330.80,334.70,335.164674083285081016,421396,4228,141237053.00,162429,38.55,16.40,-12.50
